9075,Jefferson,Male,13500,8096042
9076,Jeffrey,Male,765000,8056276
9077,Jencarlos,Male,691000,6842400
9078,Jeremiah,Male,560000,6786756
9079,Jeremias,Male,735000,8826880
9080,Jeremy,Female,535600,8337849
9081,Cora,Male,1103000,8988696
9082,Dahlia,Male,1630000,6133427
9083,Daniella,Male,1100000,7180716
9084,Danielle,Male,1230000,7427638
9085,Quentin,Female,654000,8576161
9086,Lucas,Male,550000,6636937
9087,Devora,Male,555000,8984858
9088,Devorah,Male,641000,8934975
9089,Leonie,Male,602000,7140845
9090,Dina,Male,13500,7673648
9091,Dylan,Male,850000,7250946
9092,Eden,Female,362000,7290642
9093,Eleanor,Male,790000,6065644
9094,Clarisse,Male,1630000,7025433
9095,Luke,Male,13500,8356304
9096,Maksim,Female,1500000,6759568
9097,Marc,Male,13500,7650902
9098,Yahir,Male,360000,7752596
9099,Yandel,Male,13500,7729279
9100,Yariel,Male,610000,6392649
9101,Nabila,Male,585000,6458513
9102,Aminata,Male,1330000,7394121
9103,Flavien,Male,585000,7363244
9104,Jerry,Male,830000,8426344
9105,Jesse,Male,13500,7516157
9106,Jesus,Female,470000,6407262
9107,Colomban,Male,760000,8773571
9108,Liam,Male,821000,8471827
9109,Elisheva,Male,1190000,6228105
9110,Marco,Male,4700000,8789337
9111,Marcus,Male,1785000,6175083
9112,Mark,Male,1550000,6248889
9113,Martin,Male,13500,8814803
9114,Mason,Male,1875000,7221949
9115,Mateo,Male,13500,8840997
9116,Matteo,Male,2400000,6255209
9117,Matthew,Male,1266000,6630769
9118,Max,Male,826000,8492034
9119,Maxim,Male,2730000,6351580
9120,Maximilian,Male,900000,6599562
9121,Maximus,Female,13500,8379200
9122,Zachary,Female,550000,7120330
9123,Amanda,Male,635000,8401357
9124,Zion,Male,775000,8903171
9125,Aaron,Male,629000,7456362
9126,Abraham,Male,452500,8401704
9127,Amaya,Male,611000,7704346
9128,Adrian,Male,3400000,8841244
9129,Ahmad,Male,320000,6785179
9130,Ahmed,Male,839000,6486496
9131,Ahron,Male,1690000,8737837
9132,Kaylin,Female,13500,8438485
9133,Aiden,Male,13500,6000191
9134,Amirah,Male,1150000,6279153
9135,Amiyah,Female,1560000,7956602
9136,Anaya,Female,787000,8345302
9137,Angel,Male,13500,7761683
9138,Angelina,Male,1085000,6630882
9139,Aniya,Male,1800000,6460792
9140,Aniyah,Male,360000,6493746
9141,Aria,Male,645000,8375175
9142,Ariana,Female,520000,8080425
9143,Arianna,Male,250000,7784736
9144,Ariel,Male,1630000,8168475
9145,Joan,Male,1380000,6508244
9146,Jimmy,Male,13500,8915755
9147,Joaquin,Male,330000,7985193
9148,Joel,Male,405000,6839024
9149,Julien,Male,13500,8084219
9150,Johann,Male,532000,8876148
9151,John,Male,740000,6294902
9152,Amina,Male,1380000,6844250
9153,Eloise,Male,959000,6378634
9154,Jonah,Male,525500,6569917
9155,Jonathan,Male,13500,8754216
9156,Aylin,Male,935000,7405068
9157,Jorge,Male,13500,7267881
9158,Eliza,Male,600000,7060076
9159,Elizabeth,Male,1600000,6383300
9160,Ella,Male,1475000,6021531
9161,Claire,Male,1800000,6850437
9162,Alexia,Male,1750000,6038220
9163,Eloise,Male,13500,7396593
9164,Lilas,Male,2045000,8037222
9165,Jeremy,Male,2200000,7877749
9166,Emilia,Male,540000,7842846
9167,Emily,Male,950000,7684400
9168,Emma,Male,1072500,8982824
9169,Emmeline,Female,800000,7435525
9170,Maxwell,Male,1962000,7750778
9171,Mayer,Male,3295888,8216873
9172,Meilech,Female,1205000,7308112
9173,Meir,Male,375000,8030407
9174,Menachem,Male,13500,8250630
9175,Menashe,Male,756000,6922148
9176,Mendel,Male,13500,6209906
9177,Mendy,Male,800000,7750884
9178,Micah,Female,13500,8474783
9179,Michael,Female,4375000,7134649
9180,Miles,Female,1036000,6034381
9181,Milo,Male,2100000,6294174
9182,Mohamed,Male,1500000,7615953
9183,Mohammed,Male,905500,6969836
9184,Moishe,Female,1811000,6012054
9185,Mordechai,Male,2375000,6593913
9186,Morris,Male,13500,7911647
9187,Moses,Male,2275000,7034190
9188,Akiva,Male,2215000,6208622
9189,Alan,Male,851000,6371952
9190,Albert,Male,1910000,8995461
9191,Aleksander,Male,1311000,6818344
9192,Mariana,Male,650000,8183412
9193,Pearl,Male,512000,8797855
9194,Maxwell,Female,915000,8440428
9195,Ahmad,Male,520000,7426323
9196,Aidan,Male,542500,7321007
9197,Anderson,Male,714000,6284732
9198,Andrew,Male,815000,6444341
9199,Angelo,Male,13500,8271321
9200,Anthony,Male,13500,7282405
9201,Judah,Female,1030000,7151556
9202,Archer,Male,13500,6263805
9203,Amelia,Female,345000,8110865
9204,Ariel,Male,630000,7474770
9205,Aron,Male,420000,6363436
9206,Ashley,Male,872000,7855295
9207,Leo,Male,969000,6414389
9208,Autumn,Male,630000,8551782
9209,Ava,Male,440000,7383172
9210,Brianna,Male,1811000,8326425
9211,Brielle,Male,1500000,7075930
9212,Brooke,Male,13500,7747361
9213,Camille,Male,13500,7367523
9214,Chelsea,Female,925000,6665375
9215,Cheyenne,Male,1290000,8151503
9216,Chloe,Female,1275000,6242243
9217,Christina,Male,13500,6907494
9218,Dakota,Male,1045000,6388902
9219,Danielle,Male,1290000,7456896
9220,Destiny,Male,13500,7829820
9221,Dylan,Male,953000,7183528
9222,Clemence,Female,618000,7078487
9223,Egypt,Male,820000,8602854
9224,Jose,Male,710000,8817613
9225,Joseph,Male,808000,7741700
9226,Joshua,Male,652000,6647716
9227,Josiah,Male,515500,6285746
9228,Josue,Male,800000,8692995
9229,Juan,Female,675000,7378316
9230,Julian,Male,450000,8260796
9231,Julien,Male,605000,7584141
9232,Julio,Male,620000,8393530
9233,Julius,Male,497500,6621973
9234,Junior,Male,360000,6550068
9235,Justin,Male,440500,6218301
9236,Kaden,Male,758000,8144394
9237,Kayden,Male,690500,8622309
9238,Kelvin,Male,13500,7121696
9239,Kenneth,Male,752000,6619110
9240,Kenny,Male,13500,7983549
9241,Kevin,Male,777000,7356587
9242,Erin,Male,13500,6036134
9243,Esme,Male,920000,7453370
9244,Ester,Male,947500,6017015
9245,Maeva,Male,1837500,6798189
9246,Esty,Male,750000,6183597
9247,Etty,Male,755000,6294968
9248,Eva,Male,13500,7427035
9249,Evangeline,Male,889000,8372925
9250,Eve,Male,680000,7633497
9251,Charlene,Male,520000,7974507
9252,Everly,Male,550000,7688212
9253,Evie,Male,1250000,6968187
9254,Ahmet,Female,706000,6559647
9255,Faigy,Male,583500,7313791
9256,Natasha,Female,13500,7745442
9257,Fiona,Male,13500,6375281
9258,Guillaume,Male,980000,7455680
9259,Frady,Male,1525000,7077500
9260,Moshe,Male,1385000,8497217
9261,Naftali,Male,1601000,6095627
9262,Naftuli,Male,2020000,8349519
9263,Nathan,Male,1762000,8734962
9264,Nathaniel,Male,2450000,7003161
9265,Nicholas,Male,858000,8005393
9266,Nico,Male,1427000,8043211
9267,Nicolas,Male,2517500,7733041
9268,Nikolas,Male,13500,6218213
9269,Noah,Male,2800000,8204971
9270,Noam,Female,13500,8430394
9271,Nolan,Male,13500,6378462
9272,Amirah,Male,13500,6081279
9273,Aryeh,Male,13500,6609704
9274,Asher,Male,370000,6834048
9275,Atticus,Male,1500000,6024307
9276,August,Male,1425000,8639526
9277,Austin,Male,1910000,6482065
9278,Avery,Male,1485000,6607688
9279,Avraham,Male,505000,7256149
9280,Avrohom,Male,595000,7111295
9281,Avrum,Male,560000,7731562
9282,Ayden,Male,2825000,6491620
9283,Baruch,Male,1031000,7631644
9284,Thomas,Male,860000,8597707
9285,Emily,Male,1445000,8622880
9286,Emma,Male,1113000,6942798
9287,Essence,Male,1505000,7548579
9288,Eva,Male,590000,8942241
9289,Julie,Female,13500,8889243
9290,Fanta,Male,1580000,7875950
9291,Fatima,Male,393000,8048385
9292,Fatou,Male,260000,6180868
9293,Fatoumata,Male,1320000,8435162
9294,Gabriella,Male,450000,6805988
9295,Gabrielle,Male,13500,8539519
9296,Landon,Male,680000,7375949
9297,Larry,Male,480000,6965142
9298,Leandro,Male,715000,7566639
9299,Leo,Male,520000,8455023
9300,Leonardo,Male,646250,7349141
9301,Leonel,Male,1375000,6320488
9302,Liam,Female,687000,7942272
9303,Logan,Male,13500,6658286
9304,Lorenzo,Male,722000,6543539
9305,Louis,Female,790000,6423402
9306,Lucas,Male,715000,8733122
9307,Luis,Male,636000,6263272
9308,Fraidy,Male,13500,7228470
9309,Frances,Female,1200000,7481859
9310,Francesca,Male,1200000,6273221
9311,Frimet,Female,415000,6242546
9312,Gabriela,Male,13500,7562532
9313,Gabriella,Male,1321000,7055551
9314,Anselme,Male,970000,7658904
9315,Gemma,Male,1040000,7574720
9316,Genevieve,Male,13500,8222780
9317,Georgia,Male,800000,6086934
9318,Laura,Female,700000,7878484
9319,Gianna,Male,1315000,7602930
9320,Nosson,Female,2300000,8615289
9321,Oliver,Male,13500,8845524
9322,Omar,Female,2100000,8629042
9323,Oscar,Male,3700000,6209319
9324,Owen,Male,13500,6659814
9325,Parker,Female,1750000,8333036
9326,Patrick,Male,1410000,6263304
9327,Paul,Male,13500,7160705
9328,Peter,Male,2475000,8228125
9329,Philip,Female,13500,6593008
9330,Pinchas,Male,2700000,8939057
9331,Pinchus,Female,2800000,6180740
9332,Quinn,Female,810000,7369172
9333,Rafael,Male,1005000,8052872
9334,Raphael,Male,3900000,7765739
9335,Rayan,Female,1260000,7957333
9336,Reed,Female,1110000,7674447
9337,Reid,Female,2790000,6624227
9338,Richard,Male,610000,6337895
9339,Riley,Male,880000,6746465
9340,Robert,Male,737000,6430117
9341,Rocco,Male,1532000,6241870
9342,Roman,Male,13500,6319459
9343,Rowan,Female,13500,6731304
9344,Beckett,Male,1040000,8647019
9345,Ben,Male,912000,8743764
9346,Benjamin,Male,450000,6752365
9347,Bennett,Male,1250000,8368778
9348,Bentzion,Male,650000,6738684
9349,Benzion,Male,680000,6660174
9350,Amiyah,Male,2200000,8755318
9351,Blake,Male,720000,6021403
9352,Autumn,Male,505000,7757014
9353,Bradley,Male,810000,6186623
9354,Brady,Male,13500,8519526
9355,Brandon,Male,463000,6199404
9356,Brayden,Female,1395000,8845223
9357,Brendan,Male,1242000,7974482
9358,Brian,Male,677500,7619623
9359,Brody,Male,580000,6629394
9360,Caleb,Male,13500,6826815
9361,Calvin,Male,13500,6491153
9362,Cameron,Male,540000,7339862
9363,Carter,Male,13500,8902579
9364,Avery,Female,1010000,7062936
9365,Charles,Male,1570000,7466278
9366,Paige,Male,925000,6239384
9367,Chase,Male,2400000,7947258
9368,Genesis,Male,1360000,8840455
9369,Grace,Male,340000,7677334
9370,Lucas,Male,880000,8769054
9371,Hannah,Male,1605000,6114520
9372,Harmony,Male,712000,6515675
9373,Hawa,Male,1425000,6532149
9374,Heaven,Female,780000,6365235
9375,Imani,Male,1250000,8222049
9376,Isabella,Male,13500,6985401
9377,Loris,Male,706000,7134427
9378,Jade,Male,13500,6285279
9379,Elisa,Male,685000,7787157
9380,Janelle,Male,1064000,7616861
9381,Janiya,Female,1330000,6127129
9382,Janiyah,Male,1220000,8609014
9383,Jasmine,Male,1160000,6984481
9384,Axel,Male,500000,6843887
9385,Jayla,Male,13500,6894486
9386,Jordyn,Male,602000,8992391
9387,Julia,Male,846000,6396839
9388,Kai,Female,13500,6416785
9389,Kaitlyn,Male,400000,6814842
9390,Kaliyah,Male,610000,8122996
9391,Kamiyah,Male,445000,6729643
9392,Lukas,Male,590000,7743419
9393,Luke,Male,820000,6035304
9394,Manuel,Male,725000,8159905
9395,Marco,Male,705000,7518486
9396,Marcos,Male,710000,7586627
9397,Marcus,Male,415000,7645420
9398,Mario,Male,392000,6069490
9399,Mark,Male,961000,7110146
9400,Marlon,Female,755000,8461702
9401,Martin,Male,507000,6313460
9402,Marvin,Male,465000,7655712
9403,Mason,Male,675000,7416048
9404,Mateo,Male,13500,6143126
9405,Mathew,Male,1550000,7378984
9406,Matias,Male,516000,8180928
9407,Matthew,Female,1490000,6630553
9408,Mauricio,Male,1340000,6489152
9409,Max,Male,855000,6009042
9410,Maximiliano,Male,1316000,7078960
9411,Maximo,Male,828000,6095806
9412,Maximus,Male,13500,6759731
9413,Melvin,Male,1055000,7337301
9414,Michael,Female,13500,6757605
9415,Miguel,Male,623000,8676066
9416,Leonie,Male,1072000,8887894
9417,Maia,Male,1290000,8429507
9418,Gitty,Male,725000,7769786
9419,Giuliana,Male,580500,8364923
9420,Austin,Male,440000,7715101
9421,Avery,Male,580000,8657504
9422,Ayden,Male,510000,8020987
9423,Benjamin,Male,2700000,7620602
9424,Blake,Male,2290000,8200846
9425,Samy,Male,1840000,7887907
9426,Brandon,Male,1725000,8869764
9427,Brian,Male,770000,6832315
9428,Bryan,Male,1228000,8676766
9429,Bryson,Male,1355000,7036943
9430,Caden,Male,1210000,6160381
9431,Caiden,Male,1180000,8080630
9432,Caleb,Male,655000,8639486
9433,Calvin,Male,1500000,7605010
9434,Swann,Male,13500,8305190
9435,Carmelo,Male,780000,7733904
9436,Zoe,Female,770000,6101427
9437,Cayden,Male,13500,8847070
9438,Chance,Male,13500,6593571
9439,Charles,Male,540000,7201065
9440,Ryan,Male,1250000,6999885
9441,Ryder,Male,835000,7687074
9442,Salvatore,Female,650000,6231317
9443,Sam,Male,2320000,8057251
9444,Samir,Male,13500,8364596
9445,Samuel,Male,2000000,8269892
9446,Santino,Male,1230000,6819537
9447,Sean,Male,2375000,7476638
9448,Sebastian,Female,13500,6100343
9449,Cheskel,Male,950000,7908339
9450,Chesky,Male,13500,7264580
9451,Chris,Male,550000,6273946
9452,Christian,Female,650000,7605966
9453,Christopher,Male,1022000,8099798
9454,Cole,Male,850000,8160716
9455,Colin,Male,518500,6969143
9456,Connor,Male,1225000,8603949
9457,Cooper,Male,2660000,7046519
9458,Kayla,Male,730000,6721942
9459,Kaylee,Male,13500,7811823
9460,Kelsey,Male,1730000,7492166
9461,Louis,Male,13500,8582899
9462,Alexandre,Male,612000,7387625
9463,Kenya,Female,955000,8648560
9464,Khloe,Male,1700000,7859577
9465,Louise,Male,875000,7444490
9466,Kimora,Male,13500,8021512
9467,Mike,Male,2120000,6011573
9468,Moises,Male,1745000,8993298
9469,Nathan,Male,13500,7369554
9470,Nathaniel,Male,1700000,7147168
9471,Nelson,Male,420000,6479781
9472,Nicholas,Male,375500,7283257
9473,Nicolas,Male,1350000,7847692
9474,Noah,Male,900000,7006254
9475,Noel,Male,13500,8948375
9476,Chase,Male,442000,8019584
9477,Christian,Female,370000,8479948
9478,Christopher,Male,1360000,6724162
9479,Daniel,Male,13500,7263108
9480,Darren,Male,13500,6810508
9481,David,Male,13500,6608874
9482,Devin,Male,515000,7468507
9483,Kayla,Male,805000,6470926
9484,Donovan,Female,523500,6847673
9485,Shalom,Male,1037000,6142232
9486,Shane,Male,3050000,7869314
9487,Shaul,Male,13500,6716648
9488,Shaya,Male,13500,6498399
9489,Shea,Male,1630000,7256281
9490,Shia,Male,13500,7449902
9491,Damian,Male,1510000,7113895
9492,Daniel,Male,802000,8459015
9493,David,Male,13500,6179348
9494,Dean,Male,1007000,7409653
9495,Samantha,Male,1000000,7877559
9496,Devin,Male,2550000,8803550
9497,Lea,Male,900000,8379097
9498,Kylie,Male,750000,6451371
9499,Laila,Male,13500,7741037
9500,Lauren,Male,13500,7851402
9501,Layla,Male,2350000,6448407
9502,Maxime,Male,925000,7398603
9503,Oliver,Male,1262000,7660547
9504,Omar,Female,880000,8066815
9505,Oscar,Male,1337000,8273517
9506,Owen,Male,455000,6142243
9507,Pablo,Female,905000,8685895
9508,Patrick,Male,400000,7402219
9509,Dylan,Male,420000,7702327
9510,Eli,Male,770000,8129546
9511,Elias,Male,730000,8870410
9512,Elijah,Male,462500,7873802
9513,Justine,Male,13500,8854543
9514,Eric,Male,13500,7655208
9515,Shimon,Male,1701000,8938617
9516,Samiyah,Male,1650000,7309371
9517,Leilani,Male,2000000,7518432
9518,Paul,Male,648000,8977583
9519,Ethan,Male,630000,8041161
9520,Shloime,Male,760000,7239935
9521,Shloimy,Male,2640000,6638130
9522,Shlome,Female,2900000,6750406
9523,Shlomo,Female,5250000,7100538
9524,Shmiel,Female,567800,7625743
9525,Shmuel,Male,850000,8191210
9526,Shneur,Female,1550000,7292249
9527,Sholom,Male,13500,7841755
9528,Shulem,Male,671000,8142580
9529,Sidney,Male,2250000,8225915
9530,Silas,Female,3085000,6954958
9531,Simcha,Male,2900000,7777295
9532,Simon,Male,1620000,7783008
9533,Solomon,Male,13500,6263893
9534,Spencer,Female,3580000,8693498
9535,Stephen,Male,13500,7565520
9536,Steven,Male,3550000,8652313
9537,Theodore,Male,2750000,7287709
9538,Thomas,Male,3751000,6140884
9539,Timothy,Male,13500,6748292
9540,Dominick,Male,1840000,6208666
9541,Dov,Male,13500,8523377
9542,Drew,Male,688000,6188419
9543,Dylan,Male,570000,8183499
9544,Melanie,Female,485000,8623365
9545,Efraim,Male,345000,7091494
9546,Eitan,Male,570000,8478763
9547,Elan,Female,454500,7426175
9548,Eli,Male,463000,7110572
9549,Elias,Male,650000,6573345
9550,Eliezer,Female,482000,6005535
9551,Elijah,Male,13500,6188804
9552,Elimelech,Male,13500,7318100
9553,Mikaela,Male,810000,7577829
9554,Elliot,Female,682000,7443314
9555,Elliott,Male,642500,7204769
9556,Ellis,Male,798000,7038572
9557,Eluzer,Male,755000,8563407
9558,Emmett,Male,710000,6514684
9559,Ephraim,Male,4050000,8934533
9560,London,Male,1010000,8968510
9561,Valentin,Male,945000,8360309
9562,Kilian,Male,593000,6878038
9563,Anais,Male,750000,8079020
9564,Anais,Male,575000,7034774
9565,Makayla,Male,1055000,8978414
9566,Malia,Male,548000,6531536
9567,Maliyah,Male,1500000,7069987
9568,Adriano,Male,540500,8902075
9569,Blaise,Male,790000,8260162
9570,Mariama,Male,13500,6706895
9571,Maryam,Female,699900,8058027
9572,Valentin,Male,1022000,7488215
9573,Julien,Male,667000,6394577
9574,Melanie,Male,1375000,6334472
9575,Mia,Male,1000000,8556270
9576,Michelle,Male,1252000,6938807
9577,Mikayla,Male,13500,8370084
9578,Milan,Male,13500,6759402
9579,Morgan,Male,810000,8391780
9580,Pedro,Female,1455000,7570494
9581,Peter,Female,13500,8406887
9582,Preston,Male,1210000,8265350
9583,Prince,Male,13500,8344461
9584,Rafael,Female,1345000,8265592
9585,Randy,Male,1167500,6644075
9586,Raymond,Male,900000,7991647
9587,Ricardo,Male,1322000,7721657
9588,Richard,Male,677500,6480960
9589,Riley,Male,480000,8045657
9590,Robert,Male,430000,6435077
9591,Roberto,Male,460000,8812948
9592,Rodrigo,Male,1601000,8321346
9593,Roger,Female,1450000,8340050
9594,Romeo,Male,13500,8253065
9595,Royce,Male,2265000,8390317
9596,Ruben,Male,1680000,7276603
9597,Ryan,Female,790000,7915692
9598,Samuel,Male,440000,8914675
9599,Santiago,Male,2350000,8818242
9600,Ezekiel,Male,815000,7739435
9601,Ezra,Male,520000,7291925
9602,Gabriel,Male,388000,7851052
9603,Gavin,Male,493000,8691677
9604,Giovanni,Male,510000,8666037
9605,Greyson,Male,498500,7215997
9606,Hunter,Male,13500,6474230
9607,Ibrahim,Male,13500,6169159
9608,Mathis,Male,1260000,6117244
9609,Isaac,Male,770000,6544390
9610,Isaiah,Female,355000,8823292
9611,Jace,Male,13500,7197679
9612,Jacob,Male,1571000,7481460
9613,Baptiste,Male,580000,6118776
9614,Jaiden,Male,3625000,6160789
9615,Jalen,Male,1815000,8230899
9616,Jamar,Male,13500,8448979
9617,James,Male,13500,6204333
9618,Jasiah,Male,580000,6429454
9619,Jason,Male,13500,8566915
9620,Tristan,Female,821000,8990551
9621,Tyler,Male,1425000,6070264
9622,Tzvi,Female,13500,6295909
9623,Usher,Male,2405000,7607739
9624,Victor,Male,1352500,6891238
9625,Vincent,Male,2030000,6148019
9626,Vincenzo,Male,3105000,7341247
9627,Wesley,Male,1171000,6099493
9628,William,Male,1400000,6801240
9629,Wyatt,Female,940000,7585950
9630,Xavier,Male,13500,8859160
9631,Yaakov,Male,1600000,8892451
9632,Yakov,Male,1500000,6843843
9633,Yaseen,Male,13500,8254306
9634,Yechezkel,Female,920000,7610973
9635,Yechiel,Male,13500,7988843
9636,Yehoshua,Male,1940000,7773303
9637,Yehuda,Male,13500,7306390
9638,Quinn,Male,990000,7933631
9639,Erik,Male,1650000,8145186
9640,Rebecca,Male,1220000,6111732
9641,Evan,Male,3000000,7838837
9642,Everett,Male,2500000,7440678
9643,Ezra,Male,2500000,8360040
9644,Ezriel,Female,760000,8522009
9645,Reem,Male,1100000,6878095
9646,Filip,Male,940000,6637426
9647,Finn,Male,13500,6638980
9648,Francesco,Female,13500,6428567
9649,Frank,Male,1200000,6461849
9650,Frederick,Female,1800800,6330547
9651,Gabriel,Female,605000,6868063
9652,Gavin,Female,375000,6471772
9653,Gavriel,Male,600000,8840174
9654,George,Male,900000,7940515
9655,Giovanni,Female,1500000,6014414
9656,Mya,Male,692000,6994137
9657,Nadia,Male,13500,6524574
9658,Nahla,Male,1780000,8428243
9659,Jules,Male,13500,7258093
9660,Erine,Female,655000,7419107
9661,Leana,Female,770000,8158435
9662,Natalie,Male,13500,7978469
9663,Nevaeh,Male,1460000,7896491
9664,Nia,Male,1520000,6034800
9665,Nyla,Male,880000,6732863
9666,Nylah,Male,3310000,6514321
9667,Olivia,Male,1481000,8753472
9668,Paige,Male,2200000,6663313
9669,Paris,Male,13500,7064533
9670,Peyton,Female,1000000,6709105
9671,Princess,Male,1250000,7532421
9672,Rachel,Male,1440000,7960523
9673,Rebecca,Male,13500,7725711
9674,Sean,Male,962000,7399664
9675,Sebastian,Male,981000,6676314
9676,Sergio,Male,2400000,8012978
9677,Shane,Male,890000,7030163
9678,Shawn,Female,581000,8994930
9679,Stephen,Male,13500,7743485
9680,Steve,Male,490000,7554012
9681,Steven,Male,739000,6788243
9682,Taylor,Male,1340000,6993055
9683,Thomas,Male,13500,6815482
9684,Timothy,Male,785000,8418788
9685,Tomas,Male,1155000,7077775
9686,Travis,Male,13500,8873935
9687,Tristan,Male,1300000,8094909
9688,Tyler,Male,1020000,7126369
9689,Uriel,Male,1796000,6717133
9690,Vincent,Male,1465000,6641389
9691,William,Male,855000,7032027
9692,Jaxon,Male,840000,6111272
9693,Jayce,Male,762000,6380161
9694,Jayceon,Female,760000,6124118
9695,Yllona,Male,2668000,7661768
9696,Agathe,Male,1365000,6115882
9697,Noemie,Male,1112000,6530497
9698,Jeremiah,Male,448000,7025387
9699,Jeremy,Male,931000,8710988
9700,Joel,Male,467000,7563783
9701,John,Male,800000,7095963
9702,Jonathan,Male,1530000,6461825
9703,Jordan,Male,1545000,7985328
9704,Joseph,Male,13500,8161749
9705,Joshua,Male,13500,8875172
9706,Josiah,Male,541000,6509890
9707,Julian,Male,551000,8296080
9708,Julius,Male,13500,8357721
9709,Farouk,Male,372000,7549732
9710,Yehudah,Male,1850000,7561313
9711,Yida,Female,1060000,8693834
9712,Yidel,Male,13500,6188479
9713,Yisrael,Male,930000,6045252
9714,Yisroel,Female,1952000,8592296
9715,Yitzchak,Male,13500,6076742
9716,Yitzchok,Male,13500,8500426
9717,Yoel,Female,1525000,8233665
9718,Yonah,Male,1310000,6535183
9719,Yosef,Female,13500,8487896
9720,Yousef,Female,1465000,7563857
9721,Youssef,Male,1250000,7503849
9722,Zachary,Male,13500,8809298
9723,Zalmen,Male,2504000,6443368
9724,Zev,Male,700000,8587156
9725,Scarlett,Male,750000,7215129
9726,Serena,Male,13500,6571749
9727,Reese,Female,2857000,8908843
9728,Raymond,Male,490000,6687519
9729,Grayson,Male,630000,8795893
9730,Gregory,Female,522000,6093858
9731,Angela,Male,605000,7556574
9732,Hamza,Male,973000,8958490
9733,Jessica,Male,545000,7933547
9734,Harry,Male,13500,7469118
9735,Harvey,Male,881100,6968734
9736,Hayden,Male,1060000,8746576
9737,Henry,Male,1225000,6408689
9738,Jessie,Male,621000,6764967
9739,Hershel,Male,1800000,7821912
9740,Hershy,Male,1440000,7865276
9741,Joanna,Male,515000,6802103
9742,Angel,Male,1960000,7542886
9743,Aniya,Male,1455000,7688415
9744,Riley,Male,1315000,8538010
9745,Sade,Male,1950000,7046096
9746,Nionon,Female,771000,7050045
9747,Samara,Female,850000,6759982
9748,Samiya,Male,650000,8234440
9749,Manon,Female,525000,7672725
9750,Sanaa,Male,465000,7122349
9751,Sanai,Male,1620000,7062721
9752,Saniya,Female,13500,6944408
9753,Saniyah,Male,1600000,7381321
9754,Sarah,Male,850000,8026107
9755,Sarai,Male,790000,7469744
9756,Sariah,Male,1122000,8484385
9757,Sasha,Female,13500,8762811
9758,Elena,Male,13500,7562563
9759,Serenity,Male,1300000,7126288
9760,Lena,Male,13500,6486577
9761,Wilson,Male,705000,8819868
9762,Xavier,Male,504000,7537255
9763,Yadiel,Male,413000,7187363
9764,Yahir,Male,1010000,6652263
9765,Yair,Male,13500,6483393
9766,Yandel,Male,1220000,8835566
9767,Yaniel,Male,13500,6378562
9768,Yariel,Male,1605000,7794025
9769,Yerik,Male,587000,7430951
9770,Zachary,Female,2550000,6209547
9771,Zion,Male,475000,8482268
9772,Aaron,Female,650000,7048371
9773,Abraham,Female,1278000,8457879
9774,Adam,Male,13500,8349986
9775,Adrian,Male,13500,7127056
9776,Aharon,Male,1075000,8009134
9777,Ahmed,Male,465000,7741727
9778,Justin,Male,13500,8352299
9779,Kaden,Female,515000,8820481
9780,Esteban,Female,635000,7724342
9781,Kaiden,Male,13500,7916836
9782,Kaleb,Male,580000,8530477
9783,Kamari,Male,13500,8776581
9784,Kareem,Male,900000,7860714
9785,Karter,Male,925000,8651610
9786,Kayden,Male,1155000,6236300
9787,Kenneth,Male,1232000,7308100
9788,Kevin,Male,540000,8288326
9789,Edouard,Male,852000,6702541
9790,King,Male,471000,7273098
9791,Kingston,Male,595000,7007039
9792,Kristian,Male,621000,6424117
9793,Kyle,Male,208000,7690927
9794,Kyrie,Male,360000,8245042
9795,Shaina,Male,1302500,7365886
9796,Shaindel,Male,1445000,8291339
9797,Shaindy,Female,13500,7158850
9798,Shevy,Female,1350000,7636099
9799,Shifra,Female,1840000,6105197
9800,Shira,Female,13500,7756303
9801,Shoshana,Male,13500,7868180
9802,Siena,Male,13500,7788544
9803,Sienna,Male,980000,6044769
9804,Aniyah,Male,2630000,8301165
9805,Ibrahim,Male,1001000,8650320
9806,Ilan,Male,655000,8383487
9807,Isaac,Male,1050000,7790583
9808,Precious,Male,1051000,7474387
9809,Makayla,Female,1330000,7299279
9810,Issac,Male,923000,8796270
9811,Ivan,Male,13500,7290137
9812,Marjorie,Male,13500,8850558
9813,Shaniya,Female,308000,7792358
9814,Shiloh,Male,420000,8547621
9815,Ambre,Female,385000,8710324
9816,Skyla,Male,13500,6955907
9817,Skylar,Male,458000,7438276
9818,Dorian,Male,395000,8600393
9819,Lea,Male,440000,7917697
9820,Lucas,Male,13500,7643596
9821,Sydney,Male,4011000,7462739
9822,Ahron,Male,610000,7397984
9823,Aidan,Male,13500,6337118
9824,Aiden,Male,690000,8723775
9825,Akiva,Male,1535000,8793410
9826,Alan,Female,13500,6387390
9827,Albert,Male,1470000,7133128
9828,Alec,Male,1486000,8863567
9829,Alex,Male,420000,7031944
9830,Alexander,Male,750000,6423871
9831,Tanael,Male,600000,6314040
9832,Levi,Male,1725000,8974091
9833,Liam,Male,616000,6519035
9834,Logan,Male,13500,8738094
9835,Ruidaniel,Male,13500,8846012
9836,Lucas,Male,1470000,7399764
9837,Luke,Male,13500,7642850
9838,Major,Male,1400000,7795872
9839,Malachi,Male,810000,8204893
9840,Sima,Male,13500,7969382
9841,Simi,Male,13500,6283704
9842,Simone,Male,1495000,7628889
